@relation abalone9-18
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
I,0.4,0.3,0.11,0.315,0.109,0.067,0.12,negative
M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,negative
F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,negative
I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,negative
I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,negative
M,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,negative
M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,positive
F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,negative
M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,negative
M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,negative
F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,negative
F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,negative
M,0.58,0.455,0.17,0.93,0.408,0.259,0.22,negative
I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,negative
F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,negative
M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,negative
F,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,positive
F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,positive
F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,positive
M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,positive
M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,negative
F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,negative
F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,positive
I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,negative
F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,negative
I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,negative
F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,negative
M,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,negative
I,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,negative
M,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,negative
F,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,negative
I,0.485,0.39,0.125,0.591,0.287,0.141,0.12,negative
F,0.37,0.29,0.115,0.25,0.111,0.057,0.075,negative
I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,positive
F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,negative
M,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,negative
I,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,positive
M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,negative
I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,positive
I,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,negative
I,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,negative
M,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,negative
M,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,negative
M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,negative
F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,negative
I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,positive
F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,negative
M,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,negative
M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,negative
M,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,positive
M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,negative
M,0.44,0.335,0.11,0.394,0.157,0.096,0.122,negative
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,negative
I,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,negative
I,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,negative
I,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,negative
F,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,negative
M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,negative
M,0.54,0.405,0.125,0.891,0.4815,0.1915,0.202,negative
F,0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,negative
M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,negative
M,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,negative
M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,negative
M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,negative
F,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,negative
M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,negative
F,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,negative
M,0.475,0.37,0.125,0.537,0.222,0.1215,0.15,negative
M,0.505,0.41,0.125,0.642,0.289,0.133,0.155,negative
F,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,negative
F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,negative
F,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,negative
M,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,negative
F,0.575,0.46,0.16,1.103,0.538,0.221,0.249,negative
M,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,negative
M,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,negative
M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,negative
F,0.605,0.49,0.15,1.1345,0.5265,0.2645,0.295,negative
M,0.605,0.475,0.155,1.161,0.572,0.2455,0.275,negative
F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,negative
F,0.625,0.485,0.2,1.38,0.5845,0.302,0.401,negative
M,0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,negative
I,0.5,0.375,0.12,0.542,0.215,0.116,0.17,negative
M,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,negative
I,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,negative
M,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,negative
M,0.545,0.41,0.12,0.793,0.434,0.1405,0.19,negative
M,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,negative
M,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,negative
M,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,negative
F,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,negative
M,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,negative
M,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,negative
F,0.575,0.47,0.165,0.869,0.435,0.197,0.238,negative
M,0.575,0.455,0.135,0.907,0.4245,0.197,0.26,negative
M,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,negative
M,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,negative
M,0.58,0.455,0.195,1.859,0.945,0.426,0.441,negative
M,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,negative
M,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,negative
F,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,negative
M,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,negative
F,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,negative
M,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,negative
F,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,negative
F,0.615,0.475,0.155,1.027,0.447,0.25,0.285,negative
F,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,negative
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,negative
F,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,negative
F,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,negative
F,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,negative
F,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,negative
F,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,negative
I,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,negative
I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,negative
I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,negative
I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,negative
I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,negative
M,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,negative
I,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,negative
I,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,negative
I,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,negative
I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,negative
M,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,negative
I,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,negative
I,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,negative
I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,negative
M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,negative
F,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,negative
F,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,negative
M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,negative
I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,negative
I,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,negative
I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,negative
I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,negative
I,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,negative
M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,negative
F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,negative
M,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,negative
I,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,negative
M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,negative
I,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,negative
M,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,negative
M,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,negative
F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,negative
F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,negative
M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,negative
M,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,negative
F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,negative
M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,negative
I,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,negative
M,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,negative
F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,negative
F,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,negative
M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,negative
F,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,negative
M,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,negative
F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,negative
F,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,negative
M,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,negative
F,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,negative
F,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,negative
M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,negative
M,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,negative
F,0.65,0.5,0.16,1.3825,0.702,0.304,0.3195,negative
I,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,negative
I,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,negative
I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,negative
I,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,negative
I,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,negative
I,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,negative
M,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,negative
I,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,negative
I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,negative
I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,negative
I,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,negative
I,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,negative
I,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,negative
I,0.565,0.42,0.155,0.743,0.31,0.186,0.231,negative
M,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,negative
M,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,negative
I,0.57,0.435,0.17,0.848,0.4,0.166,0.25,negative
I,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,negative
I,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,negative
M,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,negative
I,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,negative
F,0.6,0.475,0.15,1.13,0.575,0.196,0.305,negative
M,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,negative
M,0.6,0.47,0.165,1.059,0.504,0.241,0.275,negative
F,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275,negative
F,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,negative
M,0.61,0.47,0.16,1.022,0.449,0.2345,0.2945,negative
I,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,negative
M,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,negative
I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,negative
F,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,negative
M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,negative
I,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,negative
M,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,negative
F,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,negative
M,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,negative
M,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,negative
F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,negative
M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,negative
F,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,negative
M,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,negative
M,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,negative
M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,negative
F,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,negative
M,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,negative
M,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,negative
M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,negative
M,0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,negative
M,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,negative
F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,negative
F,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,negative
I,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,negative
I,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,negative
I,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,negative
I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,negative
I,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,negative
I,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,negative
I,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,negative
I,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,negative
I,0.53,0.395,0.13,0.575,0.247,0.115,0.183,negative
I,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,negative
I,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,negative
I,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,negative
I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,negative
M,0.555,0.455,0.135,0.837,0.382,0.171,0.235,negative
I,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,negative
M,0.565,0.45,0.16,0.895,0.415,0.195,0.246,negative
M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,negative
F,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,negative
M,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,negative
M,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,negative
M,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,negative
F,0.58,0.45,0.195,0.8265,0.4035,0.173,0.225,negative
M,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,negative
F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,negative
M,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,negative
M,0.62,0.47,0.15,1.309,0.587,0.4405,0.325,negative
M,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,negative
M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,negative
M,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,negative
M,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,negative
I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,negative
M,0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,negative
I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,negative
M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,negative
M,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,negative
F,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,negative
F,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,negative
F,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,negative
M,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,negative
M,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,negative
M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,negative
I,0.44,0.305,0.115,0.379,0.162,0.091,0.11,negative
I,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,negative
M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,negative
F,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,negative
F,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,negative
M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,negative
F,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,negative
M,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,negative
F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,negative
M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,negative
I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,negative
I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,negative
M,0.585,0.455,0.14,0.97,0.462,0.185,0.295,negative
F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,negative
I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,negative
F,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,negative
F,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,positive
F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,negative
M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,negative
F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,negative
M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,positive
F,0.55,0.425,0.145,0.797,0.297,0.15,0.265,negative
F,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,negative
F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,negative
M,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,negative
F,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,negative
F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,positive
M,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,negative
I,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,negative
I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,negative
F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,negative
M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,negative
F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,positive
F,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,negative
M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,positive
F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,positive
M,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,positive
I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,negative
M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,positive
F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,positive
M,0.34,0.255,0.095,0.213,0.081,0.034,0.07,negative
F,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,positive
I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,negative
F,0.345,0.255,0.1,0.197,0.071,0.051,0.06,negative
M,0.475,0.355,0.125,0.4625,0.186,0.107,0.145,negative
M,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,negative
M,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,negative
M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,negative
F,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,negative
M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,negative
F,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,negative
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,negative
F,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,negative
M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,negative
M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,negative
M,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,negative
F,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,negative
F,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,negative
M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,negative
F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,negative
F,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,negative
F,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185,negative
F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,negative
M,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,negative
M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,negative
I,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,negative
I,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,negative
F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,negative
F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,negative
M,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,negative
F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,negative
M,0.57,0.45,0.135,1.02,0.546,0.204,0.25,negative
F,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,negative
M,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,negative
M,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,negative
M,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,negative
F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,negative
M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,negative
F,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,negative
M,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,negative
M,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,negative
F,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,negative
M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,negative
M,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,negative
F,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,negative
F,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,negative
M,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,negative
I,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,negative
I,0.505,0.385,0.125,0.596,0.245,0.097,0.21,negative
F,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,negative
I,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,negative
I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,negative
I,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,negative
F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,negative
I,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,negative
M,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,negative
M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,negative
M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,negative
F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,negative
F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,negative
F,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,negative
F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,negative
M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,negative
M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,negative
M,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,negative
F,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,negative
F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,negative
