@relation abalone19
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,negative
I,0.28,0.205,0.08,0.127,0.052,0.039,0.042,negative
I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,negative
M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,negative
F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,negative
F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,negative
F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,negative
F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,negative
M,0.515,0.405,0.13,0.722,0.32,0.131,0.21,negative
M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,negative
F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,negative
F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,negative
F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,negative
M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,negative
F,0.725,0.56,0.21,2.141,0.65,0.398,1.005,negative
M,0.725,0.57,0.19,2.55,1.0705,0.483,0.725,negative
F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,negative
M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,negative
F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,negative
F,0.53,0.395,0.145,0.775,0.308,0.169,0.255,negative
M,0.525,0.435,0.155,1.065,0.486,0.233,0.285,negative
I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015,negative
I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,negative
I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,negative
I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,negative
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,negative
M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,negative
M,0.64,0.51,0.175,1.368,0.515,0.266,0.57,negative
F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,negative
F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,negative
M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,negative
F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,negative
F,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,negative
F,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,negative
F,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,negative
M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,negative
F,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,negative
M,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,negative
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,negative
M,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,negative
M,0.56,0.45,0.16,0.922,0.432,0.178,0.26,negative
F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,negative
M,0.5,0.4,0.165,0.825,0.254,0.205,0.285,negative
F,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,negative
M,0.42,0.335,0.115,0.369,0.171,0.071,0.12,negative
F,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,negative
I,0.4,0.3,0.11,0.315,0.109,0.067,0.12,negative
I,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,negative
F,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,negative
F,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,negative
M,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,negative
F,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,negative
M,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,negative
F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,negative
M,0.45,0.35,0.13,0.46,0.174,0.111,0.135,negative
I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,negative
M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,negative
F,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,negative
F,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,negative
F,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,negative
F,0.445,0.355,0.15,0.485,0.181,0.125,0.155,negative
F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,negative
F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,negative
I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,negative
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,negative
M,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,negative
M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,negative
M,0.625,0.505,0.215,1.4455,0.496,0.287,0.435,negative
I,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,negative
I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,negative
I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,negative
I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,negative
I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,negative
M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,negative
I,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,negative
I,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,negative
I,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,negative
I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,negative
I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,negative
I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,negative
I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,negative
I,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,negative
I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,negative
I,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,negative
M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,negative
F,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,negative
F,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,negative
M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,negative
M,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,negative
M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,positive
M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,negative
F,0.635,0.505,0.17,1.415,0.605,0.297,0.365,negative
F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,negative
F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,negative
M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,negative
I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,negative
M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,negative
F,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,negative
M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,negative
M,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,negative
F,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,negative
F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,negative
M,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,negative
M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,negative
M,0.63,0.505,0.225,1.525,0.56,0.3335,0.45,negative
M,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,negative
M,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,negative
M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,negative
M,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,negative
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,negative
I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,negative
F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,negative
M,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,negative
F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,negative
M,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,negative
F,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,negative
M,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,negative
F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,negative
M,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,negative
F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,negative
F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,positive
M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,negative
I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,negative
I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,negative
I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,negative
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,negative
M,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,negative
F,0.54,0.435,0.175,0.892,0.322,0.174,0.335,negative
M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,negative
M,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,negative
F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,negative
I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,negative
I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,negative
M,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,negative
F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,negative
M,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,negative
F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,negative
I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,negative
F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,negative
M,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,negative
F,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,negative
I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,negative
I,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,negative
I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,negative
M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,negative
I,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,negative
M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,negative
I,0.355,0.275,0.09,0.251,0.097,0.053,0.08,negative
I,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,negative
M,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,negative
M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,negative
I,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,negative
M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,negative
F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,negative
I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,negative
F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,negative
M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,negative
M,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,negative
M,0.59,0.45,0.185,1.283,0.473,0.276,0.425,negative
M,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,negative
F,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,negative
M,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,negative
F,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,negative
M,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,negative
F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,negative
F,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,negative
M,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,negative
F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,negative
I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,negative
I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,negative
M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,negative
F,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,negative
M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,negative
M,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,negative
F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,negative
F,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,negative
M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,negative
F,0.59,0.465,0.15,0.997,0.392,0.246,0.34,negative
F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,negative
F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,negative
F,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,negative
M,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,positive
M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,negative
F,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,negative
M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,negative
F,0.69,0.56,0.215,1.719,0.68,0.299,0.47,negative
F,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,negative
F,0.68,0.58,0.2,1.787,0.585,0.453,0.6,positive
F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,negative
M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,negative
F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,negative
F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,negative
M,0.535,0.42,0.145,0.791,0.33,0.189,0.25,negative
M,0.485,0.4,0.135,0.663,0.313,0.137,0.2,negative
M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,negative
M,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,negative
M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,negative
I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,negative
M,0.475,0.375,0.125,0.593,0.277,0.115,0.18,negative
I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,negative
I,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,negative
I,0.39,0.31,0.1,0.302,0.116,0.064,0.115,negative
F,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,negative
M,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,negative
M,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,negative
M,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,negative
F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,negative
M,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,negative
F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,negative
F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,negative
I,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,negative
F,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,negative
M,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,negative
M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,negative
M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,negative
M,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,negative
M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,negative
M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,negative
F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,negative
M,0.63,0.515,0.165,1.352,0.488,0.349,0.45,negative
M,0.545,0.41,0.14,0.625,0.223,0.16,0.235,negative
F,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,negative
I,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,negative
F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,negative
I,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,negative
I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,negative
M,0.58,0.45,0.175,1.068,0.425,0.203,0.32,negative
M,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,positive
F,0.56,0.455,0.125,0.943,0.344,0.129,0.375,negative
F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,negative
M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,negative
M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,negative
M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,negative
I,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,negative
M,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,negative
I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,negative
I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,negative
I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,negative
F,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,negative
F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,negative
M,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,negative
M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,negative
M,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,negative
F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,negative
M,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,negative
F,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,negative
F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,negative
F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,negative
F,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,negative
M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,negative
F,0.64,0.54,0.175,1.221,0.51,0.259,0.39,negative
I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,negative
I,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,negative
F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,negative
M,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,negative
F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,negative
I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,negative
I,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,negative
I,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,negative
I,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,negative
F,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,negative
M,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,negative
F,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,negative
I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,negative
F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,negative
F,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,negative
M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,negative
M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,negative
F,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,negative
M,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,negative
M,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,negative
F,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,positive
M,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,negative
F,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,negative
M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,negative
F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,negative
M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,negative
F,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,negative
M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,negative
M,0.58,0.46,0.13,0.921,0.357,0.181,0.29,negative
F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,negative
M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,negative
M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,negative
F,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,negative
F,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,negative
