@relation glass2
@attribute RI real [1.51115, 1.53393]
@attribute Na real [10.73, 17.38]
@attribute Mg real [0.0, 4.49]
@attribute Al real [0.29, 3.5]
@attribute Si real [69.81, 75.41]
@attribute K real [0.0, 6.21]
@attribute Ca real [5.43, 16.19]
@attribute Ba real [0.0, 3.15]
@attribute Fe real [0.0, 0.51]
@attribute Class {positive, negative}
@data
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,negative
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,negative
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0.0,0.0,negative
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,positive
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,negative
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0.0,0.0,negative
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,negative
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,negative
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,negative
1.51764,12.98,3.54,1.21,73.0,0.65,8.53,0.0,0.0,negative
1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0.0,0.0,negative
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,negative
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,negative
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0.0,0.0,negative
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,negative
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,negative
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0.0,0.1,negative
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,negative
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,positive
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,positive
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,negative
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,negative
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,negative
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,negative
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,negative
1.52664,11.23,0.0,0.77,73.21,0.0,14.68,0.0,0.0,negative
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0.0,0.0,negative
1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0.0,0.0,negative
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,negative
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,positive
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,negative
1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0.0,0.0,negative
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,negative
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,negative
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,negative
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,negative
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0.0,0.0,negative
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,negative
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,positive
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,negative
1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0.0,0.26,negative
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,negative
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0.0,0.09,negative
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0.0,0.0,negative
1.5241,13.83,2.9,1.17,71.15,0.08,10.79,0.0,0.0,negative
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,negative
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,negative
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,negative
1.51589,12.88,3.43,1.4,73.28,0.69,8.05,0.0,0.24,negative
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,negative
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,negative
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,negative
1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0.0,0.0,negative
1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0.0,0.0,negative
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,negative
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,negative
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0.0,0.0,negative
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,positive
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,negative
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,negative
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,negative
1.5174224004267054,12.53215016001449,3.577890024891143,1.3169199857764897,73.2208001422351,0.5782700035558775,8.505189989332367,0.0,0.0,positive
1.5216622627588006,14.342739870075395,3.8715751624057564,0.8641098051130921,71.42041045473611,0.0852745127827302,9.296711104359145,0.0,0.0,positive
1.5173373675268653,13.177590411625445,3.466110176410905,1.5720479418727769,72.56592094085816,0.594629941196365,8.406850294018176,0.0,0.07870900033820596,positive
1.519193574988029,13.619803446624694,3.5803931067506127,0.9317689803777573,72.64495086165617,0.14990172331234683,8.824361201530255,0.07426292484260111,0.11882067974816178,positive
1.5171722416488749,13.229563720466853,3.5856544192997215,1.2991188336181048,72.73391790848274,0.562609069883287,8.432172790350139,0.023481628949582466,0.1182634891830086,positive
1.521786927745646,14.14287716762637,3.7976257225421226,0.5110195086727745,71.77745809248596,0.11,9.599832369943837,0.0,0.0,positive
1.5182854603715654,13.346310380094053,3.341918868246359,1.5486349071086167,72.12081131753641,0.5609594341231797,8.972730185782767,0.0,0.00863490710861673,positive
1.5182334328727374,13.370878921207282,3.3448092848479156,1.56164178181562,72.09190715152084,0.5624046424239578,8.94671643636876,0.0,0.021641781815620015,positive
1.5161644063298916,13.320339050516267,3.5342937553261033,1.3442937553261034,72.67322031649458,0.56,8.341807827146784,0.0,0.010734388315258326,positive
1.5171921800264905,12.811965709239896,3.6040171453800522,1.297991427309974,72.71807715421023,0.597991427309974,8.735961422894881,0.0,0.0,positive
1.5168735882962106,13.081713421872037,3.6199798184416925,1.2300605446749218,72.75399192737667,0.4701816340247653,8.6,0.0,0.0,positive
1.5184666584253248,13.618518780148419,3.6338890851113144,0.8970340282931819,72.80666902133576,0.10296243970316206,8.83870481563078,0.0,0.0,positive
1.5161,13.36164415497506,3.484291776147134,1.2978077933665852,72.67703203443891,0.5705480516583538,8.326483982780548,0.0,0.0,positive
1.5171074512331564,12.37678439461007,3.52,1.3933568789220139,73.03090985649655,0.57,8.53541960986525,0.0,0.0,positive
1.522185598483936,14.18266022740958,3.817596136445747,0.784220075803193,71.36266022740958,0.0,9.673119696787229,0.0,0.0,positive
1.5162458868538238,13.279602723224542,3.508780093989281,1.4514045065562744,72.61960272322455,0.5706099530053594,8.3432624412567,0.0,0.04509230027277769,positive
1.5191365350714785,13.611935871928084,3.596128256143833,1.0025771526472476,72.64298396798202,0.1459679359640418,8.798791583766272,0.04475951973031353,0.07161523156850164,positive
1.5172616479664254,13.22758789024474,3.5886181646328894,1.2838061493967363,72.7403393567046,0.563103027438815,8.430690917683554,0.027927246949334572,0.12172119207170468,positive
1.5216000043367788,13.898537864007162,3.79505656959809,0.6413489967966577,71.77685378640072,0.1362924271985676,9.689438640797851,0.0,0.0,positive
1.5191631643658392,13.349202501085365,3.34,1.4858838605776055,72.18189636600444,0.5669827276674058,8.962069089330377,0.0,0.0,positive
1.5181323829534736,13.498007133485855,3.3593357111619513,1.6167142232390295,71.95461435443707,0.5709964332570727,8.81066428883805,0.0,0.08701070022878164,positive
1.516155787750387,13.32163183744193,3.5337191833591426,1.3437191833591429,72.67278938751936,0.56,8.340227754237644,0.0,0.009297958397856921,positive
1.5168595346205833,12.883841593901206,3.5889405977129525,1.2950990038117463,72.65172278932711,0.5950990038117461,8.733376214484634,0.0,0.0,positive
1.5168110343726093,13.038170984855565,3.6169134496377158,1.2392596510868523,72.75276537985509,0.49777895326055716,8.6,0.0,0.0,positive
1.5182253154944365,13.72574396102539,3.6763827572385814,0.8247857667056027,72.7097896703756,0.06,8.91680862138071,0.0,0.0,positive
1.5170285480639203,13.386234615857445,3.484413460356389,1.1609105777505275,72.82506153657022,0.5140278856792497,8.412854806392028,0.0,0.0,positive
1.5166195591944942,12.231084697935353,3.531057619678833,1.3436813601835242,72.95318639816476,0.571579659954119,8.525261020137643,0.0,0.0,positive
1.5217544034928547,14.348081361904626,3.8648982976192183,0.8721220428569383,71.4017152333338,0.10530510714234574,9.251308423810684,0.0,0.0,positive
1.5164553311602238,13.207249235559063,3.478315467603816,1.6113437950799654,72.54724923555906,0.585842266198092,8.362302832747616,0.0,0.10982963134189078,positive
1.5189122434558315,13.343860854037128,3.4281252115251375,1.0329774061422996,72.69606608937201,0.4298156663217274,8.850514780538283,0.051286951345709444,0.1873530407177117,positive
1.5174251613851468,13.22231313694764,3.5169394108429177,1.3976868630523607,72.66462627389528,0.5776868630523606,8.434104378982546,0.0,0.041043789825464465,positive
1.521449756417548,13.94918323003998,3.7815511386560052,0.6177144926480092,71.781918323004,0.12616335399200396,9.674245030988006,0.0,0.0,positive
1.5228223981162834,13.432539087534401,3.34,1.2510262078575944,72.3637216455296,0.5972869409216007,8.840852236313598,0.0,0.0,positive
1.5182654401873263,13.355764355984755,3.3430311007040885,1.5536399531683998,72.10968899295911,0.5615155503520445,8.9627200936632,0.0,0.013639953168399749,positive
1.5163780703743048,13.288289443854273,3.5485380249536562,1.3585380249536565,72.68390351871524,0.56,8.380979568622555,0.0,0.04634506238414107,positive
1.5177743898624625,12.700622161102652,3.542499332024154,1.3381255009818849,72.9287556777947,0.5724993320241537,8.752499332024154,0.0,0.0,positive
1.5174734519410698,13.530677600181287,3.5892904297370585,1.1276773925657355,72.80535478513147,0.28235457751592036,8.524871081595624,0.0,0.0,positive
1.5177095436763945,13.648045632360535,3.6580456323605346,1.020099088584594,72.8149504557077,0.10022816180267324,8.664494132102357,0.0,0.0,positive
1.5161,13.382446332196604,3.454244186827128,1.2700715570711953,72.68165474048813,0.5774821107322012,8.324172629755934,0.0,0.0,positive
1.5173919419408985,12.46782142108754,3.52,1.411564284217508,73.0900839237069,0.57,8.537695535527188,0.0,0.0,positive
1.5213835562139242,14.305475367986432,3.889436631262859,0.7824648406828678,71.53565136948785,0.014524632013568156,9.50056336873714,0.0,0.0,positive
1.516261118672307,13.274340822293947,3.5065645567553463,1.4630360770344322,72.61434082229395,0.5717177216223269,8.344647152027909,0.0,0.049800316894889174,positive
1.518404712169734,13.645668411092522,3.60802093311026,0.9540627993307798,72.71802093311025,0.1316579445373917,8.725616078316872,0.0649738336121751,0.10395813377948016,positive
1.5166419982948487,13.248700255772704,3.5661332196565763,1.3761332196565763,72.69709991474244,0.56,8.429366354055585,0.0,0.09033304914144084,positive
1.5220356552025962,14.19154123529055,3.8138470784301832,0.48128035621133036,71.77205097385661,0.11,9.578203895426423,0.0,0.0,positive
1.5193639332511089,13.353774877354446,3.34,1.4729980729101981,72.19187245968243,0.5686454099470712,8.955418360211715,0.0,0.0,positive
1.5207085147793622,13.468225262666332,3.3494084208887775,1.4181684177755496,72.17301474044689,0.5858873686668338,8.820591579111223,0.0,0.042337893999498666,positive
1.5165408103416538,13.350036833711536,3.5179778997730784,1.2638600318961637,72.74213260136153,0.5359557995461569,8.370073667423071,0.0,0.0,positive
1.517074863733377,12.834311669832937,3.592844165083531,1.3035779174582345,72.66779874287589,0.6035779174582345,8.761100628562055,0.0,0.0,positive
1.5165540994976774,13.44756228671477,3.5419113339169495,1.1662326981347861,72.75313019055956,0.3630471416065373,8.583130190559563,0.0,0.0,positive
1.5176989594253738,13.649104057462617,3.659104057462618,1.068786643280414,72.7906066783598,0.10552028731308849,8.629566103733616,0.0,0.0,positive
1.5165115328089784,13.405035170582606,3.437412073543488,1.1938115485195584,72.74985931766957,0.5563291338108607,8.361153280897836,0.0,0.0,positive
1.5164671523559787,12.171888753913235,3.52,1.352377750782647,72.89772769004361,0.57,8.53029721884783,0.0,0.0,positive
1.5218478852170252,14.233317217446215,3.8479903304677294,0.8011057391487386,71.4133172174462,0.0,9.605577043405045,0.0,0.0,positive
1.5167944567205711,13.115235990759238,3.4685730069305714,1.7455543279428891,72.53159168591826,0.5876179953796192,8.392382004620382,0.0,0.14936332563269872,positive
1.5181193284323349,13.64,3.6266283048020354,0.6712469956345133,72.92563551527921,0.08124699563451329,8.921501201746194,0.031870493451769955,0.05099278952283193,positive
1.5175367032718954,13.219592603124502,3.508777809373504,1.4004073968754986,72.659185206249,0.5804073968754986,8.433197534374834,0.0,0.03197534374833791,positive
1.5218799896605741,14.161084933590578,3.803694977863526,0.499892540583536,71.77543500737882,0.11,9.591740029515298,0.0,0.0,positive
1.5184481301425063,13.378534144888832,3.3419413657955532,1.4798176603378481,72.12835180522669,0.56582409738666,8.974469073635573,0.0,0.0,positive
1.518602087142846,13.492577027250332,3.357525675750111,1.5805135150022227,71.99443513349755,0.5737114863748333,8.812474324249889,0.0,0.07886554087550011,positive
1.5161590643706353,13.321140344404707,3.533937624709019,1.3439376247090193,72.67295321853176,0.56,8.340828467949803,0.0,0.009844061772548119,positive
1.5171897203560065,12.812434217903514,3.603782891048243,1.2981085544758786,72.7170230097171,0.5981085544758785,8.736488495141453,0.0,0.0,positive
1.5189230700602083,13.604666541904106,3.6237332335232844,1.11,72.65213300895067,0.13720007485753688,8.745067065906863,0.0,0.0,positive
1.5179314868278082,13.635508354672758,3.646631266004568,0.7016539212632888,72.95957519205481,0.06898329065448501,8.910910507359219,0.0,0.0,positive
1.5159117088625165,13.363074772388712,3.421894318312034,1.2156211363375933,72.71189431831203,0.5768634090127797,8.42947159156017,0.0,0.0,positive
1.517366194218352,12.459582149872672,3.52,1.4099164299745341,73.08472839741724,0.57,8.537489553746816,0.0,0.0,positive
1.521449398868609,14.297053633084875,3.883311733152636,0.7549027991868619,71.55632290060986,0.022946366915125516,9.506688266847364,0.0,0.0,positive
1.5161957229662189,13.296932066215337,3.516076659459089,1.4130975378397812,72.63693206621534,0.5669616702704554,8.338702087838069,0.0,0.029587098649435206,positive
1.5191613082621565,13.641082980229355,3.5529957627522446,0.7889872882567344,72.66299576275225,0.15458509885323135,8.858593573348742,0.13375529655969404,0.21400847449551047,positive
1.5178078010647502,13.21298046183536,3.4889413855060734,1.4070195381646422,72.64596092367071,0.5870195381646423,8.430993487278453,0.0,0.009934872784525886,positive
1.5212320926097143,14.022553052905312,3.7619858525585834,0.583475241977521,71.78925530529054,0.11148938941893757,9.652234084128407,0.0,0.0,positive
1.521975570286976,13.413253153533615,3.34,1.3053774764052655,72.32164324407334,0.5902738740122238,8.868904503951105,0.0,0.0,positive
1.5223234915163488,13.44955501137169,3.343185003790563,1.2937000758112673,72.3099299166076,0.5952224943141549,8.826814996209437,0.0,0.014332517057535174,positive
1.5161,13.379044739037873,3.459157599167517,1.2746070146161699,72.6808988308973,0.5763482463459575,8.324550584551348,0.0,0.0,positive
1.5175467444324204,12.855815555638479,3.6176599992536866,1.2807088894693548,72.59326222255392,0.6141844443615208,8.74397111202327,0.0,0.1464555526532256,positive
1.517971500323844,13.639650723388081,3.651720578710466,1.11,72.743091880809,0.11620956596715078,8.633117685158137,0.0,0.0,positive
1.5184350701864233,13.76705927914399,3.6890951628135347,0.9090054536396682,72.56995320905112,0.06,8.910452418593232,0.0,0.0,positive
1.5170973901385703,13.383731267688358,3.4906718307791085,1.1565297184546242,72.83507492924657,0.5083953522988025,8.419739013857019,0.0,0.0,positive
1.5169483440509277,12.325870096296882,3.52,1.3831740192593762,72.99781556259298,0.57,8.534146752407421,0.0,0.0,positive
1.5219181491773086,14.237097198251217,3.8397070532736115,0.5586817397312527,71.70348869520156,0.08290280174878391,9.550292946726389,0.0,0.0,positive
1.5164308119106313,13.215719521781926,3.4818819039081794,1.592620004482057,72.55571952178192,0.5840590480459102,8.360073810057388,0.0,0.10225095419511838,positive
1.519077370042674,13.4581792603128,3.471312165007058,0.923739817923324,72.67828322617356,0.3256588961594485,8.865757234708374,0.08939308677093347,0.20767631294449784,positive
1.5178977197891284,13.210787322216383,3.4823619666491483,1.4092126777836171,72.64157464443277,0.5892126777836172,8.430262440738794,0.0,0.0026244073879425345,positive
1.5213587021359258,14.05909389615939,3.769697965386463,0.5622203967914836,71.78676734487118,0.11,9.637069379484716,0.0,0.0,positive
1.5185495616590918,13.38401450802164,3.387262694518935,1.4758577717243024,72.0758577717243,0.5566240932486476,8.993375906751353,0.0,0.0,positive
1.5182239155485908,13.375373213165425,3.345338025078285,1.5640211128522834,72.08661974921715,0.5626690125391426,8.941957774295433,0.0,0.02402111285228331,positive
1.5162985931766733,13.300211023499001,3.543239545111555,1.353239545111555,72.67992965883367,0.56,8.366408749056777,0.0,0.03309886277888794,positive
1.5172541588215938,12.80016022445834,3.6099198877708303,1.295040056114585,72.74463949496874,0.5950400561145849,8.722680252515632,0.0,0.0,positive
1.5170859288047138,13.22951906994789,3.6303886668977388,1.1988339993067838,72.75815546675909,0.37650199792035116,8.6,0.0,0.0,positive
1.5188802074676884,13.605390239121002,3.624042679340752,1.0480122501084697,72.68851215208902,0.12921952175799473,8.78290851626426,0.0,0.0,positive
1.5161,13.385587201233086,3.449707375996652,1.2658837316892173,72.68235271138514,0.5785290670776957,8.323823644307435,0.0,0.0,positive
1.5169787684096983,12.490277283614668,3.545405944893436,1.35,72.95605545672294,0.595405944893436,8.560487133872122,0.0,0.0,positive
1.521889240384727,14.355897993317516,3.8551275083531054,0.8838469899762736,71.3743570233887,0.13461747494068405,9.184867056801117,0.0,0.0,positive
1.516681907352651,13.203814705301982,3.526577646362377,1.517504119852472,72.62039235166436,0.5744741178792077,8.41828882318119,0.0,0.12532970628861329,positive
1.5188308588795432,13.287517685837482,3.406840014649716,1.086816433533072,72.70483058220306,0.48115055290362674,8.843002358111665,0.032505895279160923,0.17733647748221915,positive
