@relation ecoli4
@attribute Mcg real [0.0, 0.89]
@attribute Gvh real [0.16, 1.0]
@attribute Lip real [0.48, 1.0]
@attribute Chg real [0.5, 1.0]
@attribute Aac real [0.0, 0.88]
@attribute Alm1 real [0.03, 1.0]
@attribute Alm2 real [0.0, 0.99]
@attribute Class {positive, negative}
@data
0.34,0.67,0.48,0.5,0.52,0.76,0.79,negative
0.58,0.34,0.48,0.5,0.56,0.87,0.81,negative
0.59,0.56,0.48,0.5,0.55,0.8,0.82,negative
0.51,0.4,0.48,0.5,0.57,0.62,0.67,negative
0.5,0.57,0.48,0.5,0.71,0.61,0.66,negative
0.37,0.47,0.48,0.5,0.39,0.76,0.79,negative
0.58,0.55,0.48,0.5,0.57,0.7,0.74,negative
0.36,0.47,0.48,0.5,0.51,0.69,0.72,negative
0.39,0.41,0.48,0.5,0.52,0.72,0.75,negative
0.35,0.51,0.48,0.5,0.61,0.71,0.74,negative
0.31,0.44,0.48,0.5,0.5,0.79,0.82,negative
0.61,0.66,0.48,0.5,0.46,0.87,0.88,negative
0.48,0.49,0.48,0.5,0.52,0.77,0.71,negative
0.11,0.5,0.48,0.5,0.58,0.72,0.68,negative
0.31,0.36,0.48,0.5,0.58,0.94,0.94,negative
0.68,0.51,0.48,0.5,0.71,0.75,0.78,negative
0.69,0.39,0.48,0.5,0.57,0.76,0.79,negative
0.52,0.54,0.48,0.5,0.62,0.76,0.79,negative
0.36,0.45,0.48,0.5,0.38,0.79,0.17,negative
0.1,0.49,0.48,0.5,0.41,0.67,0.21,negative
0.61,0.47,0.48,0.5,0.0,0.8,0.32,negative
0.63,0.75,0.48,0.5,0.64,0.73,0.66,negative
0.71,0.52,0.48,0.5,0.64,1.0,0.99,negative
0.85,0.53,0.48,0.5,0.53,0.52,0.35,negative
0.63,0.49,0.48,0.5,0.54,0.76,0.79,negative
0.75,0.55,1.0,1.0,0.4,0.47,0.3,negative
0.7,0.39,1.0,0.5,0.51,0.82,0.84,negative
0.72,0.42,0.48,0.5,0.65,0.77,0.79,negative
0.78,0.33,0.48,0.5,0.57,0.77,0.79,negative
0.75,0.37,0.48,0.5,0.64,0.7,0.74,negative
0.59,0.29,0.48,0.5,0.64,0.75,0.77,negative
0.67,0.37,0.48,0.5,0.54,0.64,0.68,negative
0.64,0.46,0.48,0.5,0.48,0.73,0.76,negative
0.76,0.71,0.48,0.5,0.5,0.71,0.75,negative
0.84,0.49,0.48,0.5,0.55,0.78,0.74,negative
0.81,0.44,0.48,0.5,0.42,0.67,0.68,negative
0.58,0.6,0.48,0.5,0.59,0.73,0.76,negative
0.63,0.42,0.48,0.5,0.48,0.77,0.8,negative
0.62,0.42,0.48,0.5,0.58,0.79,0.81,negative
0.86,0.39,0.48,0.5,0.59,0.89,0.9,negative
0.81,0.53,0.48,0.5,0.57,0.87,0.88,negative
0.47,0.46,0.48,0.5,0.62,0.74,0.77,negative
0.76,0.41,0.48,0.5,0.5,0.59,0.62,negative
0.7,0.53,0.48,0.5,0.7,0.86,0.87,negative
0.64,0.45,0.48,0.5,0.67,0.61,0.66,negative
0.81,0.52,0.48,0.5,0.57,0.78,0.8,negative
0.73,0.26,0.48,0.5,0.57,0.75,0.78,negative
0.49,0.61,1.0,0.5,0.56,0.71,0.74,negative
0.88,0.42,0.48,0.5,0.52,0.73,0.75,negative
0.63,0.51,0.48,0.5,0.64,0.72,0.76,negative
0.79,0.54,0.48,0.5,0.5,0.66,0.68,negative
0.57,0.38,0.48,0.5,0.06,0.49,0.33,negative
0.78,0.44,0.48,0.5,0.45,0.73,0.68,negative
0.78,0.68,0.48,0.5,0.83,0.4,0.29,positive
0.63,0.69,0.48,0.5,0.65,0.41,0.28,positive
0.67,0.88,0.48,0.5,0.73,0.5,0.25,positive
0.67,0.84,0.48,0.5,0.74,0.54,0.37,positive
0.73,0.84,0.48,0.5,0.86,0.58,0.29,positive
0.75,0.76,0.48,0.5,0.83,0.57,0.3,positive
0.77,0.57,0.48,0.5,0.88,0.53,0.2,positive
0.74,0.78,0.48,0.5,0.75,0.54,0.15,positive
0.68,0.76,0.48,0.5,0.84,0.45,0.27,positive
0.56,0.68,0.48,0.5,0.77,0.36,0.45,positive
0.69,0.59,0.48,0.5,0.77,0.39,0.21,positive
0.71,0.71,0.48,0.5,0.68,0.43,0.36,positive
0.68,0.63,0.48,0.5,0.73,0.4,0.3,positive
0.77,0.57,1.0,0.5,0.37,0.54,0.01,negative
0.71,0.46,1.0,0.5,0.52,0.59,0.3,negative
0.68,0.49,1.0,0.5,0.62,0.55,0.28,negative
0.74,0.49,0.48,0.5,0.42,0.54,0.36,negative
0.7,0.61,0.48,0.5,0.56,0.52,0.43,negative
0.66,0.86,0.48,0.5,0.34,0.41,0.36,negative
0.73,0.78,0.48,0.5,0.58,0.51,0.31,negative
0.72,0.86,0.48,0.5,0.17,0.55,0.21,negative
0.67,0.81,0.48,0.5,0.54,0.49,0.23,negative
0.67,0.61,0.48,0.5,0.51,0.37,0.38,negative
0.63,1.0,0.48,0.5,0.35,0.51,0.49,negative
0.57,0.59,0.48,0.5,0.39,0.47,0.33,negative
0.71,0.71,0.48,0.5,0.4,0.54,0.39,negative
0.66,0.74,0.48,0.5,0.31,0.38,0.43,negative
0.67,0.81,0.48,0.5,0.25,0.42,0.25,negative
0.64,0.72,0.48,0.5,0.49,0.42,0.19,negative
0.68,0.82,0.48,0.5,0.38,0.65,0.56,negative
0.32,0.39,0.48,0.5,0.53,0.28,0.38,negative
0.63,0.86,0.48,0.5,0.39,0.47,0.34,negative
0.63,0.83,0.48,0.5,0.4,0.39,0.19,negative
0.71,0.86,0.48,0.5,0.4,0.54,0.32,negative
0.68,0.78,0.48,0.5,0.43,0.44,0.42,negative
0.64,0.84,0.48,0.5,0.37,0.45,0.4,negative
0.74,0.47,0.48,0.5,0.5,0.57,0.42,negative
0.75,0.84,0.48,0.5,0.35,0.52,0.33,negative
0.69,0.67,0.48,0.5,0.3,0.39,0.24,negative
0.7,0.71,0.48,0.5,0.42,0.84,0.85,negative
0.69,0.8,0.48,0.5,0.46,0.57,0.26,negative
0.63,0.8,0.48,0.5,0.46,0.31,0.29,negative
0.66,0.71,0.48,0.5,0.41,0.5,0.35,negative
0.64,0.78,0.48,0.5,0.5,0.36,0.38,negative
0.62,0.78,0.48,0.5,0.47,0.49,0.54,negative
0.76,0.73,0.48,0.5,0.44,0.39,0.39,negative
0.29,0.39,0.48,0.5,0.52,0.4,0.48,negative
0.62,0.83,0.48,0.5,0.46,0.36,0.4,negative
0.56,0.54,0.48,0.5,0.43,0.37,0.3,negative
0.69,0.66,0.48,0.5,0.41,0.5,0.25,negative
0.69,0.65,0.48,0.5,0.63,0.48,0.41,negative
0.43,0.59,0.48,0.5,0.52,0.49,0.56,negative
0.74,0.56,0.48,0.5,0.47,0.68,0.3,negative
0.71,0.57,0.48,0.5,0.48,0.35,0.32,negative
0.61,0.6,0.48,0.5,0.44,0.39,0.38,negative
0.59,0.61,0.48,0.5,0.42,0.42,0.37,negative
0.6908015874336723,0.71,0.48,0.5,0.6434244677276629,0.4106332121173843,0.3686553321693515,positive
0.6854877705091112,0.5917054518248377,0.48,0.5,0.7496909287810132,0.39379115537265585,0.27541022134217824,positive
0.7134142199018855,0.84,0.48,0.5,0.790244945300651,0.5605661356401352,0.2922280306726801,positive
0.6981899146646557,0.76,0.48,0.5,0.830017530573788,0.5123927824404545,0.28731719560435887,positive
0.7320882533112273,0.803070449851478,0.48,0.5,0.7794362029761681,0.5718893137626275,0.27632730597951105,positive
0.7622132948733913,0.6406177256639622,0.48,0.5,0.8454092860754556,0.5301145414699506,0.23196105645838527,positive
0.7706676998731429,0.6769093793840681,0.48,0.5,0.826636941856478,0.4,0.29033009601418874,positive
0.6736076514413634,0.5009882797507019,0.48,0.5,0.47246433925587,0.54,0.33342377830894443,positive
0.7228639772809541,0.7277212292160551,0.48,0.5,0.8309721942802957,0.4455815334329227,0.2714194177332839,positive
0.6352803694260166,0.6911311550265516,0.48,0.5,0.6219891354922216,0.41238995752111945,0.2205155040268373,positive
0.6883350209623168,0.6846601100793166,0.48,0.5,0.7211652525098184,0.41671359982285144,0.3377055392608595,positive
0.6040067238308964,0.7530129497488726,0.9257138474026195,0.5,0.7625116863177588,0.6477518897750084,0.645537477331301,positive
0.6275711993568861,0.6839075591838463,0.48,0.5,0.6643126655540336,0.4061895647483962,0.4168666964497959,positive
0.6161597771283117,0.7662311996715695,0.48,0.5,0.48654117006985165,0.3420639157301046,0.3354999285122147,positive
0.6861239906787999,0.84,0.48,0.5,0.8528478881088007,0.5436333684747947,0.31015137624928685,positive
0.6789069977723912,0.8615278790709755,0.48,0.5,0.8224687783479494,0.4995939117662871,0.2652421285163466,positive
0.7055011519699809,0.6621171468466924,0.48,0.5,0.6305464299775068,0.47553280339907744,0.38743159939905697,positive
0.6950669644803454,0.6104587226959569,0.48,0.5,0.8263142511344611,0.3980280939703441,0.27885788257707644,positive
0.743123148397624,0.7998060406543835,0.48,0.5,0.8548011734137329,0.5743191641486031,0.29065658630035235,positive
0.7368754645605275,0.7615228363849799,0.48,0.5,0.7852515748959707,0.5115530255420077,0.3027392788524077,positive
0.7355787684876728,0.8375460740426058,0.48,0.5,0.8414027778963302,0.5762049863597623,0.2779989868390669,positive
0.7179326279933559,0.5748999293116421,0.48,0.5,0.8345109896583295,0.452006848210481,0.2069134948723517,positive
0.7170282306415687,0.6849128417723932,0.48,0.5,0.8120803247769357,0.4024809242168823,0.2827720849456324,positive
0.6673850923852063,0.5024250921767617,0.48,0.5,0.6305302692909593,0.54,0.3350411427621527,positive
0.767570769388271,0.7058826598204607,0.48,0.5,0.8375903809848051,0.41988568467482246,0.2737006390681751,positive
0.6387397142869041,0.7031171039743149,0.48,0.5,0.5263688821192728,0.419589290027285,0.19662638672014104,positive
0.6481445535685647,0.6770910516857951,0.48,0.5,0.7298455263475992,0.4017593673810983,0.29376621017632093,positive
0.6196867225467906,0.7730065844913765,0.6419734001987781,0.5,0.743682750333081,0.4949016561236736,0.5263542354049584,positive
0.6118438469982419,0.6840287955401715,0.48,0.5,0.6959621015020216,0.3656752036530037,0.3237008193790616,positive
0.630390796801639,0.7727311058927032,0.48,0.5,0.5039980399652262,0.3409034393527123,0.3629704447232227,positive
0.7004277037813498,0.84,0.48,0.5,0.849742615251339,0.5638158289885548,0.3475875248000712,positive
0.67,0.8685373684878419,0.48,0.5,0.5685883567397194,0.4995543914678073,0.2430365426855645,positive
0.6661019716025847,0.6900713068380875,0.48,0.5,0.652845623854726,0.41437275144948504,0.35025827886144995,positive
0.7594609774323646,0.638571178664316,0.48,0.5,0.7780807770573042,0.393756595652527,0.2869663041378297,positive
0.7048120062224328,0.8349297727549067,0.48,0.5,0.8589845100650002,0.5739399778869658,0.2840888059857418,positive
0.7492340248132224,0.8049245793182903,0.48,0.5,0.8365111417302186,0.5767805767526748,0.299912241968587,positive
0.7069298923419152,0.8391913593142805,0.48,0.5,0.7481151909484002,0.5007254003707983,0.20961007561661785,positive
0.7516754261786979,0.6502721829262037,0.48,0.5,0.8423349039523623,0.5380483460067316,0.23808035922436194,positive
0.7408510820402723,0.7525282554621736,0.48,0.5,0.8364483005385072,0.4231559020135003,0.27545243230243444,positive
0.6710040451705894,0.6002979750774861,0.48,0.5,0.645313270356784,0.5288514152907321,0.3411955293617571,positive
0.6729405837261484,0.7878395506207178,0.48,0.5,0.8161660003483807,0.4890943734898477,0.2678227287210367,positive
0.6442871492148025,0.6440048250302907,0.48,0.5,0.718506307395449,0.40042384182229335,0.2937825200328418,positive
0.6402079945102106,0.6645691417263706,0.48,0.5,0.7264785858028915,0.4084089823046656,0.2848486258329506,positive
0.5603973276406472,0.7502854239548852,0.8935002481109737,0.5,0.77,0.48895954750902604,0.4759075854299283,positive
0.6805223665858579,0.6868962426343357,0.48,0.5,0.7388922041522602,0.38968131271875456,0.36860325140900474,positive
0.6372851836660315,0.7519034704536338,0.48,0.5,0.5044508472127266,0.3490718357660808,0.3759449371985986,positive
0.6897891338442624,0.84,0.48,0.5,0.7695635985980301,0.5403028562994312,0.34381450396260943,positive
0.6741159240545644,0.8294882266752562,0.48,0.5,0.7816088714887719,0.4607160785065464,0.2666503863696691,positive
0.6497871064079035,0.71,0.48,0.5,0.6139806599862435,0.42573249726694407,0.37619532562323554,positive
0.6871845843186509,0.6823815192824964,0.48,0.5,0.7310512535509807,0.4069932228492586,0.21102408305893808,positive
0.748235689077939,0.830309000783063,0.48,0.5,0.8335944552861723,0.5753214567365927,0.29726050976348567,positive
0.7426822112705119,0.8139187894910405,0.48,0.5,0.857283286857222,0.5783441786408056,0.2935281704128189,positive
0.7005160541404407,0.8376395027528055,0.48,0.5,0.7381317540380171,0.5193217510183484,0.20485300955773672,positive
0.7450683115712698,0.6833040833616716,0.48,0.5,0.8210731202113793,0.5388912144245926,0.1748163408371992,positive
0.74948310522253,0.6831470524088895,0.48,0.5,0.6979517025878257,0.4015149670947252,0.28738171939555923,positive
0.6798415489775292,0.5033607767745291,0.48,0.5,0.47134012180202756,0.54,0.35618429463348134,positive
0.6751506620891262,0.8415692961842614,0.48,0.5,0.8285121470738273,0.4720053748821278,0.26019345493974577,positive
0.6510409119920086,0.6947572958787228,0.48,0.5,0.6680274457893174,0.421128628496351,0.35461902694950675,positive
0.6321812029817605,0.635720057943648,0.48,0.5,0.6671925834692659,0.4082045169477408,0.28540663749162526,positive
0.5758604369704852,0.6974132576548352,0.7863177242504186,0.5,0.77,0.5794741951572514,0.5092011810704467,positive
0.5775153896266285,0.6699113639887205,0.48,0.5,0.7633781834138113,0.3897673942612621,0.30562861285764403,positive
0.6118599130224348,0.769428496589762,0.48,0.5,0.48295534202550994,0.35701273308744347,0.3606926461676524,positive
0.67,0.8555113352535617,0.48,0.5,0.7314541189018614,0.5090277686834269,0.3201017658654626,positive
0.67,0.8759029821701575,0.48,0.5,0.5490507222634485,0.49326041310114976,0.23188376718540282,positive
0.6843951081611299,0.71,0.48,0.5,0.6797871568043472,0.40906131992736067,0.3674925735695406,positive
0.7303281516408637,0.608036963945339,0.48,0.5,0.7780168038103795,0.39911405304639325,0.28369518798551085,positive
0.7125574545843925,0.84,0.48,0.5,0.8092204566456297,0.5643932209145716,0.3119072526980456,positive
0.7100103225347971,0.76,0.48,0.5,0.8377306074432221,0.551633222744179,0.2936967670078913,positive
0.7383158926459373,0.78,0.48,0.5,0.7343328214904556,0.5182009985450784,0.25238550926330994,positive
0.7572275562019164,0.6122706286581154,0.48,0.5,0.762635452001373,0.5312529169343557,0.16486241304534957,positive
0.7050186536866536,0.6391223553921372,0.48,0.5,0.8005495160055368,0.4,0.29782824792287965,positive
0.6136005890317541,0.49260633152102695,0.48,0.5,0.6479355729666314,0.48729880062700415,0.3577454828985201,positive
0.724509530605632,0.7361705520502816,0.48,0.5,0.8398997250242709,0.43605465145779154,0.2706573006195115,positive
0.6356545321879401,0.7152327069329204,0.48,0.5,0.592221027680201,0.4155162137299742,0.1967125618350866,positive
0.6892291173557026,0.6528704991768697,0.48,0.5,0.7260548695488047,0.4094797832917123,0.33618603829781407,positive
0.5645661089339563,0.6943023658762107,0.9278066548747838,0.5,0.77,0.47678135279774525,0.48629245154667616,positive
0.6286342749163198,0.6802077676620887,0.48,0.5,0.6778031479893252,0.4073941031289693,0.29081763201800187,positive
0.6212828679016061,0.769674751452325,0.48,0.5,0.5016667967324259,0.3444984252650459,0.3545918992854483,positive
0.67,0.8771415719016366,0.48,0.5,0.739691685142345,0.5263842498308108,0.34734328117241314,positive
0.67,0.8753073938900141,0.48,0.5,0.7399107742116335,0.5083916480743527,0.3202849534980645,positive
0.7042212654478954,0.71,0.48,0.5,0.6672952867103897,0.42522851794815225,0.36269834764965914,positive
0.6403840653381678,0.6126349001190293,0.48,0.5,0.7193572573473463,0.39638359471437246,0.26218471989204306,positive
0.719699516502296,0.84,0.48,0.5,0.8040634490854616,0.5451309357096064,0.29781677093763737,positive
0.7376738436136104,0.76,0.48,0.5,0.8358930086516969,0.46297732539025216,0.29267865550316124,positive
0.736521206104532,0.8290272236349002,0.48,0.5,0.7439394256307281,0.5071349872944757,0.20062973950216545,positive
0.7230512840783221,0.5782916246027604,0.48,0.5,0.8221620293856666,0.5010971901410783,0.2037003783172926,positive
0.670176407172164,0.6867954879838015,0.48,0.5,0.7447293746720116,0.4025774095291827,0.28169650966536797,positive
0.5982978593448902,0.5049083383839108,0.48,0.5,0.6146675504785273,0.49364677033425625,0.3480020594266495,positive
0.6709130249212039,0.862275858008558,0.48,0.5,0.7979838768211038,0.49751754941038595,0.25928332978646523,positive
0.63,0.6993247055640684,0.48,0.5,0.6086605692567711,0.40213579132862076,0.2813848541402658,positive
0.6677152436828595,0.6306263901776111,0.48,0.5,0.7059714811944129,0.4042488453852415,0.28670943246265124,positive
0.6185150936120916,0.7512207984903247,0.8169379428659705,0.5,0.7070188641522464,0.6990001406305615,0.5807594491079734,positive
0.6313554533739767,0.6451010220272986,0.48,0.5,0.7339857730498281,0.38511992139260937,0.38085323250194464,positive
0.6298198528594376,0.7685210584526495,0.48,0.5,0.5091786549621508,0.33914052559773983,0.3321045587931144,positive
0.67,0.8693256889619634,0.48,0.5,0.730262859919586,0.51787884536394,0.2921158339675992,positive
0.6716380105386298,0.8237678067333751,0.48,0.5,0.7596654423845938,0.4703929438228941,0.2628746201577325,positive
0.7001312965146186,0.6964785237463071,0.48,0.5,0.630970679773253,0.47062692375801873,0.3877832195713096,positive
0.7109805603334582,0.6036645402895845,0.48,0.5,0.7775509250018985,0.39092499057233027,0.2734415272031219,positive
0.7475614385760304,0.7625493200707792,0.48,0.5,0.8525965371912534,0.575552014506184,0.29917336457226296,positive
0.7456048675959837,0.7733528266874188,0.48,0.5,0.8238722388863692,0.5625129990335249,0.28966939786889356,positive
