@relation abalone19
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,negative
M,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,negative
M,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,negative
F,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,negative
M,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,negative
F,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,negative
F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,negative
M,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,negative
F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,negative
M,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,negative
F,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,negative
F,0.635,0.52,0.165,1.3405,0.5065,0.296,0.412,negative
M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,negative
F,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,negative
F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,negative
M,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,positive
F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,negative
M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,positive
F,0.58,0.45,0.235,1.071,0.3,0.206,0.395,negative
M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,negative
F,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,negative
M,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,positive
F,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,positive
I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,negative
M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,negative
M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,positive
I,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,negative
F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,negative
F,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,negative
F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,negative
M,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,positive
F,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,negative
F,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,negative
F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,negative
I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,negative
F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,negative
F,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,negative
M,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315,negative
M,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,negative
M,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,negative
I,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02,negative
M,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,negative
M,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,negative
F,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,negative
F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,positive
F,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,negative
F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,negative
I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,negative
F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,positive
F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,positive
M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,positive
M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,negative
M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,negative
F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,negative
F,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,negative
M,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,negative
F,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,negative
F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,negative
F,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,negative
F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,negative
M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,positive
I,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,positive
