@relation abalone19
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
M,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,negative
M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,negative
F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,negative
M,0.615,0.485,0.215,0.9615,0.422,0.176,0.29,negative
F,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,negative
F,0.505,0.41,0.135,0.657,0.291,0.133,0.195,negative
F,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,negative
M,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,negative
F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,positive
M,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,negative
M,0.69,0.54,0.185,1.6195,0.533,0.353,0.555,negative
F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,negative
M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,positive
M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,positive
M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,negative
M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,positive
M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,negative
I,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,negative
M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,negative
F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,negative
F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,negative
F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,negative
M,0.53,0.425,0.11,0.739,0.237,0.161,0.295,negative
M,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,negative
M,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,negative
