@relation abalone19
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,positive
I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,negative
F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,negative
M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,negative
M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,negative
M,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,positive
F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,negative
F,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,negative
M,0.695,0.525,0.175,1.742,0.696,0.389,0.505,negative
M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,negative
F,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,negative
F,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,negative
F,0.72,0.55,0.18,1.52,0.637,0.325,0.435,negative
M,0.65,0.52,0.195,1.676,0.693,0.44,0.47,negative
M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,negative
I,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,negative
F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,negative
M,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,negative
M,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,negative
M,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,negative
F,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,negative
F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,positive
M,0.55,0.435,0.16,0.906,0.342,0.219,0.295,negative
F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,negative
M,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,negative
F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,negative
F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,positive
F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,positive
M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,positive
M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,positive
M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,positive
M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,negative
M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,negative
M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,negative
F,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,negative
F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,negative
F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,negative
F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,negative
M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,negative
F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,negative
M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,positive
M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,negative
I,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,positive
M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,negative
M,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,negative
M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,negative
M,0.52,0.385,0.165,0.791,0.375,0.18,0.1815,negative
