@relation abalone9-18
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
M,0.635,0.51,0.155,1.156,0.428,0.289,0.315,positive
M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,positive
F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,positive
F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,positive
M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,positive
M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,positive
M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,negative
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,negative
F,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,negative
F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,negative
M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,negative
M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,negative
F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,positive
M,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,negative
F,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,negative
F,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,negative
M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,negative
