@relation abalone9-18
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
M,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,negative
M,0.6,0.47,0.165,1.059,0.504,0.241,0.275,negative
M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,negative
M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,negative
M,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,negative
M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296,negative
F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,negative
F,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,negative
I,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,negative
F,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,negative
M,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,negative
F,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,negative
F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,negative
M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,positive
M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,positive
F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,positive
I,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,negative
M,0.7,0.53,0.19,1.3185,0.548,0.233,0.42,positive
M,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,positive
M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,positive
F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,positive
F,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,positive
M,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,positive
F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,negative
M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,negative
F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,negative
M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,negative
M,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,negative
M,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,negative
F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,negative
M,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,negative
F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,negative
M,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,negative
F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,negative
F,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,positive
M,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,positive
M,0.635,0.51,0.155,1.156,0.428,0.289,0.315,positive
M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,positive
F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,positive
F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,positive
M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,positive
M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,positive
M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,positive
M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,negative
F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,negative
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,negative
F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,negative
M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,negative
F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,negative
F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,positive
F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,positive
M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,negative
